日期,时段序号,时间段,电价(元/kWh说明),电价(元/kWh),小区负载(kW),光伏功率(kW),负载电量(kWh),光伏电量(kWh),净负荷(kWh),计划购电量(kWh),实际购电量(kWh),紧急购电量(kWh),充电量(kWh),放电量(kWh),弃光电量(kWh),时段末储电量(kWh),该时段购电费(元)
2025-06-28,102,16:50-17:00,附件1单日曲线,0.926400,3426.600000,2353.125000,571.100000,392.187500,178.912500,178.912500,178.912500,0.000000,0.000000,0.000000,0.000000,10800.000000,165.744540
2025-06-28,103,17:00-17:10,附件1单日曲线,0.946200,3254.109200,2110.737300,542.351533,351.789550,190.561983,190.561983,190.561983,0.000000,0.000000,0.000000,0.000000,10800.000000,180.309749
2025-06-28,104,17:10-17:20,附件1单日曲线,0.974200,3399.749300,1928.190700,566.624883,321.365117,245.259767,245.259767,245.259767,0.000000,0.000000,0.000000,0.000000,10800.000000,238.932065
2025-06-28,105,17:20-17:30,附件1单日曲线,0.986200,3540.900000,1789.462500,590.150000,298.243750,291.906250,291.906250,291.906250,0.000000,0.000000,0.000000,0.000000,10800.000000,287.877944
2025-06-28,106,17:30-17:40,附件1单日曲线,0.976000,3310.889100,1605.622300,551.814850,267.603717,284.211133,284.211133,284.211133,0.000000,0.000000,0.000000,0.000000,10800.000000,277.390066
2025-06-28,107,17:40-17:50,附件1单日曲线,1.074200,3145.072400,1388.860000,524.178733,231.476667,292.702067,292.702067,292.702067,0.000000,0.000000,0.000000,0.000000,10800.000000,314.420560
2025-06-28,108,17:50-18:00,附件1单日曲线,1.231300,3234.810000,1168.875000,539.135000,194.812500,344.322500,344.322500,344.322500,0.000000,0.000000,0.000000,0.000000,10800.000000,423.964294
2025-06-28,109,18:00-18:10,附件1单日曲线,1.256100,3361.273500,960.377500,560.212250,160.062917,400.149333,0.000000,0.000000,0.000000,0.000000,400.149333,0.000000,10355.389630,0.000000
2025-06-28,110,18:10-18:20,附件1单日曲线,1.244700,3453.009400,754.082100,575.501567,125.680350,449.821217,239.181883,239.181883,0.000000,0.000000,210.639333,0.000000,10121.345926,297.709690
2025-06-28,111,18:20-18:30,附件1单日曲线,1.254500,3461.040000,547.537500,576.840000,91.256250,485.583750,0.000000,0.000000,0.000000,0.000000,485.583750,0.000000,9581.808426,0.000000
2025-06-28,112,18:30-18:40,附件1单日曲线,1.252200,3381.601300,347.373200,563.600217,57.895533,505.704683,0.000000,0.000000,0.000000,0.000000,505.704683,0.000000,9019.914333,0.000000
2025-06-28,113,18:40-18:50,附件1单日曲线,1.288100,3453.984100,148.338400,575.664017,24.723067,550.940950,0.000000,0.000000,0.000000,0.000000,550.940950,0.000000,8407.757722,0.000000
2025-06-28,114,18:50-19:00,附件1单日曲线,1.346600,3638.850000,4.312500,606.475000,0.718750,605.756250,0.000000,0.000000,0.000000,0.000000,605.756250,0.000000,7734.695222,0.000000
2025-06-28,115,19:00-19:10,附件1单日曲线,1.352300,3651.731900,0.000000,608.621983,0.000000,608.621983,0.000000,0.000000,0.000000,0.000000,608.621983,0.000000,7058.448574,0.000000
2025-06-28,116,19:10-19:20,附件1单日曲线,1.344500,3580.474600,4.687200,596.745767,0.781200,595.964567,0.000000,0.000000,0.000000,0.000000,595.964567,0.000000,6396.265722,0.000000
2025-06-28,117,19:20-19:30,附件1单日曲线,1.348300,3482.500000,0.000000,580.416667,0.000000,580.416667,0.000000,0.000000,0.000000,0.000000,580.416667,0.000000,5751.358315,0.000000
2025-06-28,118,19:30-19:40,附件1单日曲线,1.349000,3354.813700,0.000000,559.135617,0.000000,559.135617,0.000000,0.000000,0.000000,0.000000,559.135617,0.000000,5130.096519,0.000000
2025-06-28,119,19:40-19:50,附件1单日曲线,1.347300,3445.683300,0.336500,574.280550,0.056083,574.224467,0.000000,0.000000,0.000000,0.000000,574.224467,0.000000,4492.069333,0.000000
2025-06-28,120,19:50-20:00,附件1单日曲线,1.348200,3703.510000,0.000000,617.251667,0.000000,617.251667,0.000000,0.000000,0.000000,0.000000,617.251667,0.000000,3806.234148,0.000000
2025-06-28,121,20:00-20:10,附件1单日曲线,1.351300,3768.061700,0.000000,628.010283,0.000000,628.010283,0.000000,0.000000,0.000000,0.000000,628.010283,0.000000,3108.444944,0.000000
2025-06-28,122,20:10-20:20,附件1单日曲线,1.340000,3517.770800,0.024200,586.295133,0.004033,586.291100,0.000000,0.000000,0.000000,0.000000,586.291100,0.000000,2457.010389,0.000000
2025-06-28,123,20:20-20:30,附件1单日曲线,1.348900,3278.690000,0.000000,546.448333,0.000000,546.448333,0.000000,0.000000,0.000000,0.000000,546.448333,0.000000,1849.845574,0.000000
2025-06-28,124,20:30-20:40,附件1单日曲线,1.395200,3509.166100,0.000000,584.861017,0.000000,584.861017,0.000000,0.000000,0.000000,0.000000,584.861017,0.000000,1200.000000,0.000000
2025-06-28,125,20:40-20:50,附件1单日曲线,1.222600,3688.119000,0.001700,614.686500,0.000283,614.686217,614.686217,614.686217,0.000000,0.000000,0.000000,0.000000,1200.000000,751.515368
2025-06-28,126,20:50-21:00,附件1单日曲线,0.933200,3664.400000,0.000000,610.733333,0.000000,610.733333,610.733333,610.733333,0.000000,0.000000,0.000000,0.000000,1200.000000,569.936347
2025-06-28,127,21:00-21:10,附件1单日曲线,0.906800,3746.825600,0.000000,624.470933,0.000000,624.470933,624.470933,624.470933,0.000000,0.000000,0.000000,0.000000,1200.000000,566.270242
2025-06-28,128,21:10-21:20,附件1单日曲线,0.937100,3633.492700,0.000000,605.582117,0.000000,605.582117,605.582117,605.582117,0.000000,0.000000,0.000000,0.000000,1200.000000,567.491002
2025-06-28,129,21:20-21:30,附件1单日曲线,0.937100,3442.010000,0.000000,573.668333,0.000000,573.668333,573.668333,573.668333,0.000000,0.000000,0.000000,0.000000,1200.000000,537.584595
2025-06-28,130,21:30-21:40,附件1单日曲线,0.987100,3605.453900,0.000000,600.908983,0.000000,600.908983,600.908983,600.908983,0.000000,0.000000,0.000000,0.000000,1200.000000,593.157257
2025-06-28,131,21:40-21:50,附件1单日曲线,0.776400,3539.407200,0.000000,589.901200,0.000000,589.901200,589.901200,589.901200,0.000000,0.000000,0.000000,0.000000,1200.000000,457.999292
2025-06-28,132,21:50-22:00,附件1单日曲线,0.420900,3231.620000,0.000000,538.603333,0.000000,538.603333,1371.936667,1371.936667,0.000000,833.333333,0.000000,0.000000,1950.000000,577.448143
2025-06-28,133,22:00-22:10,附件1单日曲线,0.385900,3253.738800,0.000000,542.289800,0.000000,542.289800,1375.623133,1375.623133,0.000000,833.333333,0.000000,0.000000,2700.000000,530.852967
2025-06-28,134,22:10-22:20,附件1单日曲线,0.436800,3204.519000,0.000000,534.086500,0.000000,534.086500,534.086500,534.086500,0.000000,0.000000,0.000000,0.000000,2700.000000,233.288983
2025-06-28,135,22:20-22:30,附件1单日曲线,0.419800,2956.610000,0.000000,492.768333,0.000000,492.768333,1326.101667,1326.101667,0.000000,833.333333,0.000000,0.000000,3450.000000,556.697480
2025-06-28,136,22:30-22:40,附件1单日曲线,0.418600,2870.228500,0.000000,478.371417,0.000000,478.371417,1311.704750,1311.704750,0.000000,833.333333,0.000000,0.000000,4200.000000,549.079608
2025-06-28,137,22:40-22:50,附件1单日曲线,0.424100,3127.027300,0.000000,521.171217,0.000000,521.171217,521.171217,521.171217,0.000000,0.000000,0.000000,0.000000,4200.000000,221.028713
2025-06-28,138,22:50-23:00,附件1单日曲线,0.423700,3317.870000,0.000000,552.978333,0.000000,552.978333,1386.311667,1386.311667,0.000000,833.333333,0.000000,0.000000,4950.000000,587.380253
2025-06-28,139,23:00-23:10,附件1单日曲线,0.424800,2906.635500,0.000000,484.439250,0.000000,484.439250,484.439250,484.439250,0.000000,0.000000,0.000000,0.000000,4950.000000,205.789793
2025-06-28,140,23:10-23:20,附件1单日曲线,0.424000,2942.432800,0.000000,490.405467,0.000000,490.405467,490.405467,490.405467,0.000000,0.000000,0.000000,0.000000,4950.000000,207.931918
2025-06-28,141,23:20-23:30,附件1单日曲线,0.422000,3322.950000,0.000000,553.825000,0.000000,553.825000,1387.158333,1387.158333,0.000000,833.333333,0.000000,0.000000,5700.000000,585.380817
2025-06-28,142,23:30-23:40,附件1单日曲线,0.424000,3000.171400,0.000000,500.028567,0.000000,500.028567,833.361900,833.361900,0.000000,333.333333,0.000000,0.000000,6000.000000,353.345446
2025-06-28,143,23:40-23:50,附件1单日曲线,0.427100,3274.480400,0.000000,545.746733,0.000000,545.746733,545.746733,545.746733,0.000000,0.000000,0.000000,0.000000,6000.000000,233.088430
2025-06-28,144,23:50-0:00+1,附件1单日曲线,0.427600,4151.900000,0.000000,691.983333,0.000000,691.983333,691.983333,691.983333,0.000000,0.000000,0.000000,0.000000,6000.000000,295.892073
2025-06-29,1,0:00-0:10,附件1单日曲线,0.424800,4230.719400,0.000000,705.119900,0.000000,705.119900,1538.453233,1538.453233,0.000000,833.333333,0.000000,0.000000,6750.000000,653.534934
2025-06-29,2,0:10-0:20,附件1单日曲线,0.424500,4046.105600,0.000000,674.350933,0.000000,674.350933,1507.684267,1507.684267,0.000000,833.333333,0.000000,0.000000,7500.000000,640.011971
2025-06-29,3,0:20-0:30,附件1单日曲线,0.426900,4039.510000,0.000000,673.251667,0.000000,673.251667,1506.585000,1506.585000,0.000000,833.333333,0.000000,0.000000,8250.000000,643.161136
2025-06-29,4,0:30-0:40,附件1单日曲线,0.427200,4060.473800,0.000000,676.745633,0.000000,676.745633,1510.078967,1510.078967,0.000000,833.333333,0.000000,0.000000,9000.000000,645.105735
2025-06-29,5,0:40-0:50,附件1单日曲线,0.427100,3991.807800,0.000000,665.301300,0.000000,665.301300,1498.634633,1498.634633,0.000000,833.333333,0.000000,0.000000,9750.000000,640.066852
2025-06-29,6,0:50-1:00,附件1单日曲线,0.428500,3861.320000,0.000000,643.553333,0.000000,643.553333,643.553333,643.553333,0.000000,0.000000,0.000000,0.000000,9750.000000,275.762603
2025-06-29,7,1:00-1:10,附件1单日曲线,0.431100,3811.417000,0.000000,635.236167,0.000000,635.236167,635.236167,635.236167,0.000000,0.000000,0.000000,0.000000,9750.000000,273.850311
2025-06-29,8,1:10-1:20,附件1单日曲线,0.430200,3911.516400,0.000000,651.919400,0.000000,651.919400,651.919400,651.919400,0.000000,0.000000,0.000000,0.000000,9750.000000,280.455726
2025-06-29,9,1:20-1:30,附件1单日曲线,0.427900,3961.360000,0.000000,660.226667,0.000000,660.226667,993.560000,993.560000,0.000000,333.333333,0.000000,0.000000,10050.000000,425.144324
2025-06-29,10,1:30-1:40,附件1单日曲线,0.431200,3750.066500,0.000000,625.011083,0.000000,625.011083,625.011083,625.011083,0.000000,0.000000,0.000000,0.000000,10050.000000,269.504779
2025-06-29,11,1:40-1:50,附件1单日曲线,0.433300,3970.690800,0.000000,661.781800,0.000000,661.781800,661.781800,661.781800,0.000000,0.000000,0.000000,0.000000,10050.000000,286.750054
2025-06-29,12,1:50-2:00,附件1单日曲线,0.431100,4326.370000,0.000000,721.061667,0.000000,721.061667,721.061667,721.061667,0.000000,0.000000,0.000000,0.000000,10050.000000,310.849684
2025-06-29,13,2:00-2:10,附件1单日曲线,0.429300,3844.748600,0.000000,640.791433,0.000000,640.791433,640.791433,640.791433,0.000000,0.000000,0.000000,0.000000,10050.000000,275.091762
2025-06-29,14,2:10-2:20,附件1单日曲线,0.432400,3663.430200,0.000000,610.571700,0.000000,610.571700,610.571700,610.571700,0.000000,0.000000,0.000000,0.000000,10050.000000,264.011203
2025-06-29,15,2:20-2:30,附件1单日曲线,0.436700,4035.260000,0.000000,672.543333,0.000000,672.543333,672.543333,672.543333,0.000000,0.000000,0.000000,0.000000,10050.000000,293.699674
2025-06-29,16,2:30-2:40,附件1单日曲线,0.434800,4047.985700,0.000000,674.664283,0.000000,674.664283,674.664283,674.664283,0.000000,0.000000,0.000000,0.000000,10050.000000,293.344030
2025-06-29,17,2:40-2:50,附件1单日曲线,0.433500,3826.186600,0.000000,637.697767,0.000000,637.697767,637.697767,637.697767,0.000000,0.000000,0.000000,0.000000,10050.000000,276.441982
2025-06-29,18,2:50-3:00,附件1单日曲线,0.435700,3647.920000,0.000000,607.986667,0.000000,607.986667,607.986667,607.986667,0.000000,0.000000,0.000000,0.000000,10050.000000,264.899791
2025-06-29,19,3:00-3:10,附件1单日曲线,0.437400,3614.025700,0.001600,602.337617,0.000267,602.337350,602.337350,602.337350,0.000000,0.000000,0.000000,0.000000,10050.000000,263.462357
2025-06-29,20,3:10-3:20,附件1单日曲线,0.437100,3607.576700,0.000000,601.262783,0.000000,601.262783,601.262783,601.262783,0.000000,0.000000,0.000000,0.000000,10050.000000,262.811963
2025-06-29,21,3:20-3:30,附件1单日曲线,0.435600,3584.040000,0.000000,597.340000,0.000000,597.340000,597.340000,597.340000,0.000000,0.000000,0.000000,0.000000,10050.000000,260.201304
2025-06-29,22,3:30-3:40,附件1单日曲线,0.435300,3597.773900,0.022400,599.628983,0.003733,599.625250,599.625250,599.625250,0.000000,0.000000,0.000000,0.000000,10050.000000,261.016871
2025-06-29,23,3:40-3:50,附件1单日曲线,0.436000,3601.857700,0.000000,600.309617,0.000000,600.309617,600.309617,600.309617,0.000000,0.000000,0.000000,0.000000,10050.000000,261.734993
2025-06-29,24,3:50-4:00,附件1单日曲线,0.437800,3640.170000,0.000000,606.695000,0.000000,606.695000,606.695000,606.695000,0.000000,0.000000,0.000000,0.000000,10050.000000,265.611071
2025-06-29,25,4:00-4:10,附件1单日曲线,0.440100,3798.449100,0.312300,633.074850,0.052050,633.022800,633.022800,633.022800,0.000000,0.000000,0.000000,0.000000,10050.000000,278.593334
2025-06-29,26,4:10-4:20,附件1单日曲线,0.438900,3870.120800,0.000000,645.020133,0.000000,645.020133,645.020133,645.020133,0.000000,0.000000,0.000000,0.000000,10050.000000,283.099337
2025-06-29,27,4:20-4:30,附件1单日曲线,0.436400,3807.190000,0.000000,634.531667,0.000000,634.531667,634.531667,634.531667,0.000000,0.000000,0.000000,0.000000,10050.000000,276.909619
2025-06-29,28,4:30-4:40,附件1单日曲线,0.439300,3748.370400,4.350300,624.728400,0.725050,624.003350,624.003350,624.003350,0.000000,0.000000,0.000000,0.000000,10050.000000,274.124672
2025-06-29,29,4:40-4:50,附件1单日曲线,0.442200,3653.086700,0.000000,608.847783,0.000000,608.847783,608.847783,608.847783,0.000000,0.000000,0.000000,0.000000,10050.000000,269.232490
2025-06-29,30,4:50-5:00,附件1单日曲线,0.439500,3562.420000,2.812500,593.736667,0.468750,593.267917,593.267917,593.267917,0.000000,0.000000,0.000000,0.000000,10050.000000,260.741249
2025-06-29,31,5:00-5:10,附件1单日曲线,0.433300,3591.250800,133.989900,598.541800,22.331650,576.210150,576.210150,576.210150,0.000000,0.000000,0.000000,0.000000,10050.000000,249.671858
2025-06-29,32,5:10-5:20,附件1单日曲线,0.443900,3636.174100,321.180000,606.029017,53.530000,552.499017,552.499017,552.499017,0.000000,0.000000,0.000000,0.000000,10050.000000,245.254313
2025-06-29,33,5:20-5:30,附件1单日曲线,0.430100,3598.570000,506.475000,599.761667,84.412500,515.349167,515.349167,515.349167,0.000000,0.000000,0.000000,0.000000,10050.000000,221.651677
2025-06-29,34,5:30-5:40,附件1单日曲线,0.371300,3560.673100,683.781000,593.445517,113.963500,479.482017,1312.815350,1312.815350,0.000000,833.333333,0.000000,0.000000,10800.000000,487.448339
2025-06-29,35,5:40-5:50,附件1单日曲线,0.570800,4044.666100,883.720200,674.111017,147.286700,526.824317,526.824317,526.824317,0.000000,0.000000,0.000000,0.000000,10800.000000,300.711320
2025-06-29,36,5:50-6:00,附件1单日曲线,0.909900,4763.580000,1079.550000,793.930000,179.925000,614.005000,0.000000,0.000000,0.000000,0.000000,614.005000,0.000000,10117.772222,0.000000
2025-06-29,37,6:00-6:10,附件1单日曲线,0.936800,4844.331200,1225.047900,807.388533,204.174650,603.213883,0.000000,0.000000,0.000000,0.000000,603.213883,0.000000,9447.534574,0.000000
2025-06-29,38,6:10-6:20,附件1单日曲线,0.875800,4723.080900,1452.097900,787.180150,242.016317,545.163833,0.000000,0.000000,0.000000,0.000000,545.163833,0.000000,8841.796981,0.000000
2025-06-29,39,6:20-6:30,附件1单日曲线,0.875900,4714.250000,1748.775000,785.708333,291.462500,494.245833,0.000000,0.000000,0.000000,0.000000,494.245833,0.000000,8292.634944,0.000000
2025-06-29,40,6:30-6:40,附件1单日曲线,0.860100,4721.399000,1973.228500,786.899833,328.871417,458.028417,0.000000,0.000000,0.000000,0.000000,458.028417,0.000000,7783.714481,0.000000
2025-06-29,41,6:40-6:50,附件1单日曲线,0.844200,4831.095000,2212.135300,805.182500,368.689217,436.493283,0.000000,0.000000,0.000000,0.000000,436.493283,0.000000,7298.721944,0.000000
2025-06-29,42,6:50-7:00,附件1单日曲线,0.833400,4950.300000,2428.987500,825.050000,404.831250,420.218750,0.000000,0.000000,0.000000,0.000000,420.218750,0.000000,6831.812222,0.000000
2025-06-29,43,7:00-7:10,附件1单日曲线,0.809200,4875.534200,2505.263800,812.589033,417.543967,395.045067,0.000000,0.000000,0.000000,0.000000,395.045067,0.000000,6392.873259,0.000000
2025-06-29,44,7:10-7:20,附件1单日曲线,0.797200,4865.583300,2707.717300,810.930550,451.286217,359.644333,0.000000,0.000000,0.000000,0.000000,359.644333,0.000000,5993.268444,0.000000
2025-06-29,45,7:20-7:30,附件1单日曲线,0.764400,4897.440000,3031.762500,816.240000,505.293750,310.946250,0.000000,0.000000,0.000000,0.000000,310.946250,0.000000,5647.772611,0.000000
2025-06-29,46,7:30-7:40,附件1单日曲线,0.689900,4806.555500,3207.168400,801.092583,534.528067,266.564517,266.564517,266.564517,0.000000,0.000000,0.000000,0.000000,5647.772611,183.902860
2025-06-29,47,7:40-7:50,附件1单日曲线,0.860000,5401.616300,3372.747100,900.269383,562.124517,338.144867,0.000000,0.000000,0.000000,0.000000,338.144867,0.000000,5272.056093,0.000000
2025-06-29,48,7:50-8:00,附件1单日曲线,1.161700,6370.250000,3613.875000,1061.708333,602.312500,459.395833,0.000000,0.000000,0.000000,0.000000,459.395833,0.000000,4761.616278,0.000000
2025-06-29,49,8:00-8:10,附件1单日曲线,1.168300,6511.121200,3847.540000,1085.186867,641.256667,443.930200,0.000000,0.000000,0.000000,0.000000,443.930200,0.000000,4268.360500,0.000000
2025-06-29,50,8:10-8:20,附件1单日曲线,1.095600,6502.845700,3965.527100,1083.807617,660.921183,422.886433,0.000000,0.000000,0.000000,0.000000,422.886433,0.000000,3798.486685,0.000000
2025-06-29,51,8:20-8:30,附件1单日曲线,1.084900,6616.230000,4067.025000,1102.705000,677.837500,424.867500,0.000000,0.000000,0.000000,0.000000,424.867500,0.000000,3326.411685,0.000000
2025-06-29,52,8:30-8:40,附件1单日曲线,1.061000,6459.049300,4352.804400,1076.508217,725.467400,351.040817,0.000000,0.000000,0.000000,0.000000,351.040817,0.000000,2936.366333,0.000000
2025-06-29,53,8:40-8:50,附件1单日曲线,1.043000,6523.273000,4600.104400,1087.212167,766.684067,320.528100,0.000000,0.000000,0.000000,0.000000,320.528100,0.000000,2580.224000,0.000000
2025-06-29,54,8:50-9:00,附件1单日曲线,1.036000,6734.670000,4886.025000,1122.445000,814.337500,308.107500,0.000000,0.000000,0.000000,0.000000,308.107500,0.000000,2237.882333,0.000000
2025-06-29,55,9:00-9:10,附件1单日曲线,1.014700,6509.514100,5434.705000,1084.919017,905.784167,179.134850,0.000000,0.000000,0.000000,0.000000,179.134850,0.000000,2038.843611,0.000000
2025-06-29,56,9:10-9:20,附件1单日曲线,0.992200,6386.090200,5476.538200,1064.348367,912.756367,151.592000,0.000000,0.000000,0.000000,0.000000,151.592000,0.000000,1870.408056,0.000000
2025-06-29,57,9:20-9:30,附件1单日曲线,0.970000,6549.310000,5135.437500,1091.551667,855.906250,235.645417,0.000000,0.000000,0.000000,0.000000,235.645417,0.000000,1608.579815,0.000000
