口径,日期,购电时间段,购电量(kWh),时段数
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-16,23:00-23:20,30.812772,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-16,23:30-0:00+1,46.114692,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,0:00-0:10,0.681525,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,0:30-0:40,1.634908,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,1:00-2:10,104.377406,7
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,2:50-3:10,4.249586,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,3:40-4:00,45.833244,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,5:10-5:20,9.030175,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,5:40-6:10,272.198733,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,6:30-7:30,413.494575,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,7:40-8:40,728.420461,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,9:00-9:30,344.550300,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,12:50-13:00,19.637442,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,13:50-14:00,13.530308,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,14:50-15:00,10.955781,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,15:50-16:00,25.986158,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,16:40-17:10,47.307344,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,17:20-17:40,111.049878,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,18:10-18:30,36.499906,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,20:20-20:50,55.023225,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,21:00-21:40,208.586394,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,22:10-22:40,20.506925,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-17,23:30-23:50,29.730811,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,0:20-1:00,67.929000,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,1:30-2:10,150.798575,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,2:40-3:20,111.861850,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,3:40-4:00,43.962783,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,4:10-4:40,78.083517,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,5:40-6:00,152.451822,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,7:00-8:50,1487.313019,11
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,9:00-9:40,320.205483,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,9:50-11:50,1320.168583,12
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,12:40-13:00,60.166633,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,13:40-14:00,57.797533,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,14:50-15:00,55.778178,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,16:50-17:40,377.925058,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,18:10-18:20,14.544658,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,19:10-20:00,94.663044,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,20:30-21:40,150.046278,7
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,22:00-22:20,58.025022,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-18,22:40-23:00,58.572906,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,0:00-0:20,15.163661,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,0:30-1:00,51.087050,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,1:20-2:20,146.952856,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,3:50-5:40,162.473097,11
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,6:30-7:50,577.210078,8
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,8:00-9:50,1357.243619,11
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,10:00-12:00,772.608467,12
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,12:40-13:00,25.879122,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,17:10-17:30,25.249506,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,18:20-18:40,24.662428,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,19:00-19:20,22.193967,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,21:00-21:50,87.960317,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,22:00-22:10,4.040381,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,22:30-23:00,79.432975,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-20,23:40-0:00+1,157.605250,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-21,0:00-0:00+1,45830.829250,144
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,0:00-0:20,97.178939,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,0:30-2:00,312.277200,9
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,2:10-2:50,96.086617,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,3:20-3:30,14.848325,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,4:30-5:00,47.928517,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,5:50-6:10,177.560767,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,7:00-8:50,1377.699472,11
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,9:00-9:50,368.472189,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,10:00-13:00,1651.856733,18
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,13:50-14:00,10.339422,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,14:50-15:00,22.072078,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,17:00-17:40,338.265633,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,18:10-18:20,0.830194,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,19:30-21:40,431.052036,13
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,22:40-23:00,17.349833,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-22,23:30-0:00+1,60.827108,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,2:00-2:10,1.943967,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,2:40-3:00,4.983050,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,3:10-3:30,18.699467,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,4:20-5:00,150.272439,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,5:50-6:30,189.622925,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,7:00-7:30,265.702750,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,7:40-8:40,650.113611,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,9:00-9:20,207.255983,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,10:00-10:10,37.205500,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,11:00-11:10,16.469494,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,12:00-13:00,293.238333,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,13:40-14:00,83.254978,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,16:50-17:40,306.733622,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,18:10-18:40,47.086400,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,19:30-19:40,24.442825,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,20:10-20:20,8.518875,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,21:00-21:50,113.642047,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,22:10-23:00,119.897542,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-23,23:20-0:00+1,41.816228,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,0:00-0:30,115.242250,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,0:50-1:00,19.750717,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,1:50-2:00,8.302867,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,2:30-3:00,8.171892,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,3:50-4:30,73.405539,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,5:20-5:30,19.901022,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,5:40-6:10,220.724564,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,6:30-8:40,1428.694625,13
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,9:00-9:50,300.727319,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,10:00-12:00,916.956167,12
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,12:50-13:00,65.011033,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,14:50-15:00,63.873756,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,16:50-17:40,215.993603,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,18:10-18:20,1.714461,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,18:30-19:10,56.126947,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,19:30-19:50,10.183428,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,20:10-20:30,40.130428,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,21:00-21:40,151.730450,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,22:20-23:00,90.728561,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-24,23:30-0:00+1,33.579408,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,1:00-1:30,132.936983,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,1:50-2:20,59.835800,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,2:30-2:50,43.031006,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,3:50-4:10,79.991764,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,4:40-5:00,75.912172,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,5:40-6:20,256.266572,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,6:50-7:30,382.679572,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,7:40-13:00,4383.307472,32
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,13:40-14:00,59.159039,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,14:50-15:00,63.025375,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,15:50-16:00,41.801936,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,17:00-17:40,323.098328,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,18:30-18:50,7.200578,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,19:10-20:00,109.314403,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,20:30-21:40,232.197886,7
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-25,23:20-23:40,92.867917,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,0:30-0:40,20.737536,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,1:00-1:20,25.757806,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,3:20-4:00,117.075111,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,4:20-4:40,21.822428,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,4:50-5:20,47.707258,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,6:50-12:00,3852.283500,31
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,14:50-15:00,3.607828,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,17:00-17:30,94.834492,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,17:40-18:10,57.066919,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,18:30-18:50,71.129683,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,19:20-19:30,1.064461,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,19:50-20:50,169.304808,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,21:10-21:40,44.833625,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,22:20-22:50,74.943542,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,23:20-23:30,11.051892,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-27,23:40-0:00+1,186.770817,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-28,0:00-0:00+1,45266.689617,144
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,0:50-1:10,35.282203,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,1:30-2:00,136.349625,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,2:20-2:30,13.617400,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,2:40-3:00,34.196400,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,3:20-3:30,12.711794,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,3:50-4:10,18.167903,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,4:50-5:10,24.931489,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,5:40-6:00,143.977011,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,6:20-8:50,1725.650981,15
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,9:00-9:50,676.703111,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,10:00-11:00,979.453967,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,11:20-11:40,50.538117,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,12:10-13:00,187.557772,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,13:10-14:00,137.856072,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,14:50-15:00,40.956658,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,16:50-17:40,191.182717,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,18:10-18:20,0.472831,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,19:10-20:30,193.718400,8
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,20:50-21:40,200.006303,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,22:10-23:00,149.282808,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-29,23:20-0:00+1,93.963361,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,0:00-0:10,1.052222,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,0:20-0:40,49.225394,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,1:10-1:20,4.305997,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,1:30-2:00,17.078742,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,3:50-4:10,29.274508,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,4:30-4:40,0.745408,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,5:40-6:10,179.754508,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,7:00-11:50,3891.060892,29
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,17:00-17:40,281.343528,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,18:00-19:00,136.970933,6
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,21:00-21:40,196.776067,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,22:10-22:20,13.084781,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,22:30-22:50,27.279228,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-30,23:30-23:50,16.011861,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,0:00-0:20,35.023500,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,0:30-0:50,4.760450,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,1:30-2:20,104.655500,5
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,2:40-3:10,65.711050,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,3:30-3:50,14.129450,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,4:40-5:10,46.813311,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,5:40-6:10,163.367936,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,6:30-9:20,1685.154464,17
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,9:30-9:50,24.868906,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,10:00-10:30,181.217083,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,12:30-13:00,119.409017,3
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,13:20-14:00,218.317222,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,14:40-15:00,27.949322,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,15:50-16:00,35.618892,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,17:00-17:40,287.115694,4
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,18:10-18:30,26.035772,2
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,19:10-20:20,112.702100,7
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,20:30-21:40,274.083867,7
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,22:00-22:10,4.440089,1
② 光伏用第 d 日 0:00 预报 + 负载用前一日剖面,2025-12-31,23:30-0:00+1,172.257925,3
③ 仅光伏不可知（负载已知）,2025-02-01,6:00-11:30,4136.377883,33
③ 仅光伏不可知（负载已知）,2025-02-01,11:50-12:00,20.990333,1
③ 仅光伏不可知（负载已知）,2025-02-02,6:00-6:50,292.980417,5
③ 仅光伏不可知（负载已知）,2025-02-02,7:00-9:30,2093.454867,15
